UserID,Age,Category,Gender,Location,Income,Debt,Owns_Property,Profession,Demographics,Platform,Total_Tim_ Spent,Video_Category,Time Spent On Video,Scroll Rate,Frequency,Watch Reason,DeviceType,OS,Watch Time,CurrentActivity,ConnectionType
941,23,20-29,Male,Mexico,71374.0,True,True,Labor/Worker,Rural,Facebook,123.0,Trends,5.0,14.0,Afternoon,Habit,Smartphone,iOS,,At home,Wi-Fi
942,21,20-29,Male,Philippines,50116.0,True,False,Labor/Worker,Rural,TikTok,116.0,Pranks,12.0,34.0,Afternoon,Boredom,Tablet,Windows,,At work,Mobile Data
943,47,40-49,Female,Vietnam,40447.0,False,True,Waiting staff,Rural,Instagram,139.0,Vlogs,25.0,,Evening,Habit,Smartphone,Android,4:25 PM,At school,Mobile Data
944,28,20-29,Female,Pakistan,50431.0,True,False,Labor/Worker,Rural,TikTok,93.0,ASMR,12.0,61.0,Night,Entertainment,Smartphone,Windows,10:15 PM,At school,Mobile Data
945,47,40-49,Other,Indonesia,37908.0,False,True,Labor/Worker,Rural,YouTube,280.0,ASMR,13.0,,Evening,Habit,Smartphone,Windows,,At home,Mobile Data
946,48,40-49,Female,United States,49336.0,False,False,Manager,Rural,YouTube,253.0,ASMR,24.0,35.0,Afternoon,Habit,Tablet,Android,5:45 PM,Commuting,Mobile Data
947,41,40-49,Male,United States,60992.0,True,True,Cashier,Urban,Facebook,223.0,ASMR,12.0,65.0,Night,Boredom,Smartphone,MacOS,,At work,Mobile Data
948,26,20-29,Other,India,75350.0,True,False,Labor/Worker,Rural,YouTube,175.0,Life Hacks,25.0,59.0,Afternoon,Boredom,Smartphone,Android,5:45 PM,At home,Mobile Data
949,20,20-29,Male,Philippines,89561.0,True,True,Manager,Rural,TikTok,288.0,Gaming,16.0,,Evening,Boredom,Smartphone,Android,4:25 PM,At school,Mobile Data
950,48,40-49,Male,United States,71955.0,True,True,Cashier,Rural,TikTok,68.0,Life Hacks,13.0,79.0,Evening,Entertainment,Smartphone,iOS,4:25 PM,At home,Wi-Fi
951,57,50-59,Male,Barzil,81240.0,True,True,Artist,Rural,TikTok,99.0,Pranks,5.0,,Night,Boredom,Tablet,MacOS,10:15 PM,At work,Mobile Data
952,54,50-59,Male,India,40093.0,False,True,driver,Rural,TikTok,203.0,Pranks,24.0,,Night,Habit,Smartphone,iOS,10:15 PM,At home,Wi-Fi
953,53,50-59,Female,Barzil,26155.0,False,False,driver,Urban,Facebook,132.0,Trends,4.0,69.0,Evening,Boredom,Tablet,Windows,,At school,Mobile Data
954,41,40-49,Female,India,,True,True,driver,Rural,Instagram,145.0,Comedy,21.0,,Night,Boredom,Smartphone,iOS,10:15 PM,At work,Mobile Data
955,48,40-49,Male,India,53487.0,True,False,Teacher,Rural,Instagram,148.0,Entertainment,15.0,39.0,Evening,Habit,Smartphone,iOS,,At work,Wi-Fi
956,23,20-29,Male,United States,75668.0,True,True,Cashier,Rural,Facebook,238.0,Vlogs,12.0,69.0,Evening,Entertainment,Smartphone,Android,,At home,Mobile Data
957,19,15-19,Male,India,40963.0,False,False,Cashier,Rural,YouTube,283.0,Pranks,19.0,52.0,Evening,Entertainment,Computer,Android,,Commuting,Mobile Data
958,37,30-39,Male,Germany,70124.0,True,True,Artist,Urban,Instagram,59.0,Jokes/Memes,21.0,12.0,Afternoon,Habit,Smartphone,iOS,5:45 PM,At school,Mobile Data
959,45,40-49,Other,Vietnam,72870.0,True,False,Labor/Worker,Rural,YouTube,127.0,Vlogs,28.0,83.0,Morning,Boredom,Smartphone,Android,9:55 AM,At school,Mobile Data
960,28,20-29,Male,Germany,76547.0,True,True,driver,Urban,Instagram,211.0,Life Hacks,19.0,47.0,Evening,Habit,Smartphone,Android,,At school,Wi-Fi
961,21,20-29,Female,Germany,,True,False,Manager,Rural,YouTube,200.0,Life Hacks,21.0,,Afternoon,Boredom,Tablet,Windows,5:45 PM,At home,Mobile Data
962,32,30-39,Male,Japan,73554.0,True,True,Students,Rural,Facebook,190.0,Pranks,11.0,36.0,Afternoon,Procrastination,Tablet,Android,,At work,Mobile Data
963,23,20-29,Other,Vietnam,40936.0,False,False,Students,Urban,TikTok,87.0,Trends,21.0,63.0,Afternoon,Habit,Tablet,Android,5:45 PM,At school,Wi-Fi
964,47,40-49,Male,Indonesia,24426.0,False,True,Waiting staff,Rural,YouTube,84.0,Gaming,6.0,,Evening,Boredom,Computer,iOS,4:25 PM,At home,Mobile Data
965,55,50-59,Female,Philippines,47606.0,False,False,Students,Rural,TikTok,,Entertainment,9.0,,Afternoon,Boredom,Smartphone,iOS,,At home,Mobile Data
966,19,15-19,Male,India,67832.0,True,True,Students,Rural,YouTube,30.0,Gaming,1.0,51.0,Night,Entertainment,Smartphone,iOS,,Commuting,Mobile Data
967,32,30-39,Female,India,48151.0,False,False,driver,Rural,YouTube,180.0,ASMR,12.0,43.0,Night,Habit,Tablet,Android,10:15 PM,Commuting,Mobile Data
968,28,20-29,Male,Indonesia,99303.0,True,True,Students,Rural,YouTube,24.0,Life Hacks,,34.0,Evening,Habit,Smartphone,Android,,At school,Mobile Data
969,25,20-29,Female,United States,31308.0,False,False,Waiting staff,Rural,YouTube,220.0,Gaming,14.0,97.0,Morning,Boredom,Smartphone,MacOS,9:55 AM,At school,Mobile Data
970,43,40-49,Female,United States,82522.0,True,True,Students,Urban,YouTube,57.0,Entertainment,6.0,49.0,Night,Habit,Computer,Android,,At home,Mobile Data
971,62,60-69,Female,Germany,65671.0,True,True,Students,Rural,TikTok,95.0,Gaming,1.0,18.0,Night,Entertainment,Smartphone,MacOS,,At home,Wi-Fi
972,61,60-69,Other,Indonesia,22204.0,False,True,Artist,Rural,YouTube,158.0,Entertainment,,,Evening,Boredom,Computer,MacOS,4:25 PM,At work,Mobile Data
973,22,20-29,Female,Vietnam,51131.0,True,True,driver,Rural,TikTok,197.0,Jokes/Memes,2.0,57.0,Night,Entertainment,Smartphone,iOS,10:15 PM,At home,Mobile Data
974,23,20-29,Female,Germany,72428.0,True,False,Teacher,Urban,Facebook,160.0,Jokes/Memes,24.0,93.0,Night,Habit,Smartphone,Android,10:15 PM,At school,Mobile Data
975,43,40-49,Female,Barzil,53870.0,True,True,Students,Rural,Instagram,150.0,Vlogs,11.0,,Night,Boredom,Smartphone,iOS,,At school,Wi-Fi
976,21,20-29,Male,Japan,69067.0,True,False,Engineer,Rural,YouTube,78.0,ASMR,3.0,89.0,Evening,Boredom,Smartphone,iOS,,At school,Mobile Data
977,36,30-39,Male,Pakistan,78585.0,True,True,Students,Rural,Instagram,269.0,Entertainment,10.0,24.0,Evening,Habit,Smartphone,iOS,,At home,Mobile Data
978,37,30-39,Male,United States,41607.0,False,False,driver,Rural,TikTok,18.0,Pranks,6.0,93.0,Evening,Procrastination,Smartphone,Windows,,At home,Mobile Data
979,50,50-59,Female,Japan,44968.0,False,True,Waiting staff,Rural,Facebook,130.0,Jokes/Memes,6.0,64.0,Morning,Habit,Tablet,Windows,9:55 AM,Commuting,Wi-Fi
980,37,30-39,Female,United States,31908.0,False,False,,Rural,Facebook,,Gaming,20.0,,Evening,Habit,Smartphone,Android,4:25 PM,At home,Mobile Data
981,29,20-29,Male,Philippines,46423.0,False,True,driver,Rural,Facebook,158.0,Gaming,21.0,,Evening,Boredom,Tablet,Android,,At school,Mobile Data
982,64,60-69,Female,Pakistan,94707.0,True,False,Labor/Worker,Rural,Instagram,155.0,Life Hacks,2.0,,Evening,Boredom,Smartphone,MacOS,4:25 PM,At work,Mobile Data
983,18,15-19,Female,India,98257.0,True,True,Students,Urban,TikTok,252.0,Life Hacks,26.0,10.0,Afternoon,Boredom,Smartphone,Android,5:45 PM,At home,Mobile Data
984,43,40-49,Female,India,81215.0,True,False,Labor/Worker,Rural,YouTube,,ASMR,26.0,,Evening,Procrastination,Tablet,iOS,4:25 PM,At school,Wi-Fi
985,31,30-39,Female,Philippines,75835.0,True,True,Students,Rural,YouTube,52.0,Gaming,24.0,97.0,Night,Habit,Tablet,iOS,,At home,Wi-Fi
986,55,50-59,Female,Germany,69429.0,True,False,Students,Rural,TikTok,,Trends,10.0,87.0,Night,Boredom,Tablet,Android,10:15 PM,Commuting,Mobile Data
987,54,50-59,Other,India,58458.0,True,True,driver,Rural,Instagram,235.0,Jokes/Memes,23.0,11.0,Night,Boredom,Smartphone,iOS,10:15 PM,At work,Wi-Fi
988,28,20-29,Female,Indonesia,66169.0,True,False,Artist,Urban,YouTube,,Life Hacks,26.0,,Evening,Entertainment,Tablet,Windows,4:25 PM,Commuting,Mobile Data
989,53,50-59,,Philippines,27659.0,False,True,Labor/Worker,Urban,TikTok,223.0,Vlogs,6.0,88.0,Morning,Habit,Smartphone,Android,9:55 AM,At school,Mobile Data
990,30,30-39,Male,Indonesia,80614.0,True,False,Labor/Worker,Rural,YouTube,215.0,Trends,23.0,71.0,Evening,Boredom,Tablet,Android,4:25 PM,At work,Wi-Fi
991,60,60-69,Female,India,97240.0,True,True,Labor/Worker,Urban,Facebook,76.0,Jokes/Memes,28.0,21.0,Afternoon,Habit,Smartphone,MacOS,5:45 PM,At home,Wi-Fi
992,20,20-29,Other,Germany,52793.0,True,True,Artist,Urban,YouTube,109.0,Vlogs,17.0,20.0,Afternoon,Boredom,Smartphone,MacOS,5:45 PM,Commuting,Mobile Data
993,50,50-59,Male,Philippines,66473.0,True,True,Teacher,Rural,Instagram,21.0,Life Hacks,14.0,,Night,Procrastination,Tablet,Windows,,Commuting,Mobile Data
994,23,20-29,Female,India,75751.0,True,True,Students,Urban,TikTok,246.0,ASMR,,,Night,Habit,Computer,Android,10:15 PM,Commuting,Mobile Data
995,27,20-29,Male,United States,,True,False,Waiting staff,Urban,Instagram,267.0,Jokes/Memes,,47.0,Night,Procrastination,Computer,iOS,10:15 PM,Commuting,Mobile Data
996,22,20-29,Male,India,74254.0,True,True,Students,Rural,TikTok,,Gaming,17.0,47.0,Afternoon,Procrastination,Smartphone,iOS,,At work,Mobile Data
997,40,40-49,Female,Pakistan,27006.0,False,,Waiting staff,Urban,Facebook,231.0,Life Hacks,2.0,15.0,Night,Boredom,Smartphone,MacOS,,At home,Mobile Data
998,27,20-29,Male,India,94218.0,True,True,Waiting staff,Rural,TikTok,165.0,Pranks,9.0,44.0,Night,Procrastination,Smartphone,iOS,10:15 PM,Commuting,Mobile Data
999,61,60-69,Male,Pakistan,85344.0,True,,Students,Urban,YouTube,151.0,Life Hacks,12.0,62.0,Night,Procrastination,Smartphone,MacOS,10:15 PM,At work,Wi-Fi
1000,19,15-19,Male,India,53840.0,True,True,driver,Urban,YouTube,167.0,Pranks,19.0,,Evening,Procrastination,Smartphone,Android,,At home,Mobile Data
